CHEM_COMP_ID,Total Molweight,cLogP,H-Acceptors,H-Donors,Druglikeness,Rings
SQA,413.731,11.13,1,0,0.502,0
SQ9,416.505,2.4538,9,3,-3.6033,4
SQ9,,,,,,
SQ,156.184,-1.4393,4,2,-1.4278,1
SPZ,230.398,-0.269,4,4,-0.7933,0
SPY,159.165,-1.5706,4,1,-2.9228,1
SPX,960.251,6.5334,15,2,0.14825,1
SPW,216.438,-0.3616,4,0,-3.8725,0
SPV,168.125,-3.198,6,2,-13.14,0
SPU,465.633,-2.1416,7,3,-53.223,0
SPT,338.276,-3.7336,9,4,-1.7613,2
SPS,361.442,-1.8138,8,4,1.1577,1
SPR,843.061,1.9762,16,4,1.3358,3
SPQ,440.161,-8.5376,14,7,-20.042,1
SPP,456.569,1.8437,9,3,8.1533,4
SPP,,,,,,
SPO,568.926,15.614,1,0,-6.2549,0
SPN,595.005,15.686,2,0,-10.321,0
SPM,202.344,-0.9876,4,4,-5.3518,0
SPL,425.695,7.7619,4,3,-22.521,0
SPK,206.376,-9.7786,4,4,-5.1725,0
SPJ,230.398,-0.269,4,4,-0.7933,0
SPI,449.483,0.9538,10,2,-11.268,3
SPH,299.497,4.6273,3,3,-25.157,0
SPG,445.261,-10.103,14,7,-20.563,3
SPF,971.718,-9.4076,27,10,-30.465,5
SPE,188.318,-1.442,4,4,-4.1108,0
SPD,145.249,-0.8753,3,3,-5.5,0
SPC,345.375,-1.1748,9,3,5.4523,2
SPB,309.364,3.6572,4,2,-4.5754,2
SPA,142.178,1.0094,2,1,1.5019,1
SP9,263.384,1.336,4,3,3.1222,1
SP8,263.384,1.336,4,3,3.1222,1
SP7,201.313,-0.1078,4,3,1.708,0
SP6,392.434,2.7764,6,0,2.9646,4
SP5,244.381,-0.5794,5,4,-2.7501,0
SP3,535.463,5.05,5,1,-16.906,4
SP2,570.942,15.867,1,0,-6.8634,0
SP1,345.275,-2.2109,10,3,-10.597,4
SP0,417.459,3.4542,5,1,-0.75111,4
SOY,506.534,-3.641,12,5,0.032083,3
SOX,352.41,-0.2752,7,3,5.6833,4
SOT,167.184,-2.1382,5,1,0.7385,1
SOS,453.391,-4.163,12,6,-12.369,3
SOR,182.171,-3.1458,6,6,-0.1995,0
SOP,823.602,-9.6688,24,9,-41.938,3
SOO,482.533,-1.9037,10,5,-48.351,0
SON,389.26,-5.281,13,5,-14.144,3
SOM,80.0227,-1.6771,2,1,-9.8091,0
SOL,180.155,-3.177,6,5,1.5818,0
SOG,308.437,1.9498,5,4,-19.874,1
SOE,180.155,-2.6812,6,5,-4.8649,1
SOD,519.076,3.5423,6,1,-2.2931,8
SOC,200.052,-4.3834,5,2,-12.034,0
SOA,123.154,0.385,2,2,-1.8773,1
SO1,494.622,1.5115,8,3,-7.2274,7
SNY,208.212,1.1255,4,1,-5.1223,1
SNX,377.443,2.4632,6,2,-0.92743,4
SNU,158.203,1.1672,2,1,0.2121,2
SNT,373.502,2.9836,5,0,7.5091,4
SNS,495.572,3.4757,7,2,2.9917,5
SNR,230.287,0.1506,5,3,-7.1552,2
SNP,259.348,2.4155,3,2,7.0483,2
SNO,165.148,0.4566,4,0,-9.772,2
SNN,114.104,-1.9798,4,2,0.056667,1
SNL,416.58,3.2098,4,0,-0.62033,5
SNI,331.189,-2.0666,8,4,-2.054,3
SNH,435.544,3.8734,6,2,0.6559,3
SNG,298.196,-1.5687,6,4,-7.0045,1
SNF,,,,,,
SNF,311.013,0.1545,4,0,0.75241,5
SNE,136.237,2.8607,0,0,-6.7833,3
SND,679.495,-12.069,20,7,-45.948,5
SNC,150.158,-3.9789,5,2,-7.4726,0
SNB,350.642,4.645,2,0,-1.085,3
SNA,873.706,-4.3313,18,10,-22.831,2
SN9,509.736,3.0339,7,3,8.0025,5
SN8,493.737,3.4478,6,3,7.9906,5
SN7,491.597,-4.0188,8,5,0.4825,5
SN6,461.567,-2.6642,6,3,0.49793,5
SN5,237.275,-2.1374,6,5,0.37211,1
SN3,667.178,-2.6135,16,7,8.5135,3
SN2,351.145,0.0713,9,1,-1.2098,1
SN1,180.159,0.7825,4,3,0.1675,1
SN0,217.22,-0.3148,6,3,-11.33,0
SMZ,205.281,-2.2045,5,4,-11.176,0
SMY,,,,,,
SMY,422.555,2.6115,7,2,5.1468,5
SMX,462.51,-0.2126,11,3,11.088,4
SMT,412.355,-4.3634,11,4,-13.991,2
SMS,361.347,-2.2701,11,1,-4.5006,3
SMR,556.726,2.8866,9,2,4.775,5
SMR,,,,,,
SMQ,730.757,1.611,15,6,-12.635,8
SMQ,722.694,0.6022,15,6,1.0511,8
SMP,329.252,-2.6378,10,3,-20.383,3
SMN,152.149,0.0727,3,2,-0.34437,1
SMM,414.485,-1.7368,11,4,-18.318,3
SML,156.205,0.6616,2,0,-5.8347,1
SML,,,,,,
SMK,505.661,1.4856,8,4,3.2142,4
SMI,350.366,-3.7082,10,7,3.3546,3
SMH,546.683,2.7796,9,2,3.747,4
SMG,249.286,-0.62,6,3,-9.7509,0
SMF,259.281,-3.5447,6,3,-16.147,1
SME,165.212,-4.3006,4,2,-14.296,0
SMD,372.39,-3.0389,10,7,-4.2384,2
SMC,135.186,-2.8419,3,2,-6.6564,0
SMB,102.132,0.828,2,1,1.1489,0
SMA,514.656,6.5841,7,1,-1.3978,2
SM9,581.779,3.6825,9,1,1.485,5
SM8,932.281,1.7874,19,8,1.267,10
SM7,380.454,1.2064,6,1,-0.6782,6
SM6,367.428,2.2676,6,3,-0.84781,4
SM5,373.459,3.5521,6,2,2.1268,5
SM4,345.182,2.5507,6,4,-6.2023,2
SM3,275.135,2.7364,4,3,-7.0978,2
SM2,319.144,2.2215,6,4,-7.1667,2
SM1,476.556,-0.9216,11,7,1.0313,2
SLZ,164.228,-5.3962,4,3,-6.3615,0
SLX,327.379,2.3091,5,2,2.9019,4
SLU,606.62,0.0372,16,5,-3.1838,6
SLT,633.551,-7.5793,20,13,-5.7496,3
SLR,231.247,-1.2948,6,4,-0.55269,1
SLQ,431.542,3.3307,8,3,3.3898,4
SLP,153.039,-0.1854,2,1,-3.6208,0
SLO,372.415,2.6067,4,1,0.43573,3
SLN,581.414,-5.8429,18,6,-35.19,2
SLM,308.286,-4.3029,10,7,2.1964,1
SLL,246.262,-2.9117,7,4,-16.271,0
SLI,213.235,2.4614,3,2,0.74561,2
SLF,808.167,8.854,12,6,-23.067,1
SLE,162.252,1.4335,2,1,-7.1275,0
SLD,513.524,1.6435,11,3,-4.7305,3
SLC,262.166,0.2951,4,1,-3.2368,1
SLB,309.27,-3.9051,10,7,-0.7991,1
SLA,215.248,-1.1575,5,3,-0.43877,1
SL6,419.947,3.085,5,2,3.9724,3
SL5,205.209,-3.6447,6,3,-0.97573,1
SL3,578.41,-6.0996,17,5,-26.724,4
SL2,578.41,-6.0996,17,5,-27.01,4
SL1,603.702,1.084,12,5,-0.86294,4
SL0,516.454,1.8947,12,4,2.0131,4
SKZ,470.215,-2.0599,13,2,-5.1883,3
SKY,357.365,0.2766,8,4,-5.5747,4
SKT,320.296,0.2961,7,4,-1.6668,2
SKP,422.171,-8.312,14,7,-18.062,1
SKO,299.42,1.6663,5,2,2.3362,2
SKM,174.151,-1.6158,5,4,0.2455,1
SKK,383.454,-0.7163,9,2,5.3004,3
SKF,212.272,-0.1106,4,2,1.3311,2
SKE,394.361,1.9098,9,3,2.904,3
SKD,291.255,-3.2934,9,5,-1.3081,3
SKA,202.083,2.3374,1,1,-0.1594,2
SK8,297.356,3.0409,3,0,1.2583,4
SK7,226.231,-0.2694,6,3,1.4891,1
SK6,357.46,3.316,5,2,-5.2852,3
SK4,371.416,1.5253,7,2,1.0042,3
SK3,239.27,-1.1787,5,5,0.9132,2
SK2,419.457,-0.4831,9,3,-12.43,3
SK1,461.541,-0.9155,10,6,0.28393,2
SJR,228.25,2.0876,4,1,0.7575,2
SJP,669.746,-7.5381,18,11,0.276,4
SJJ,309.324,1.8222,6,1,2.6358,3
SJ1,416.477,-2.5063,12,7,-14.122,0
SIZ,257.188,-2.8426,7,5,-7.8202,1
SIS,447.531,-4.8391,12,8,5.7123,3
SIR,919.756,0.6999,20,8,-0.72058,8
SIR,,,,,,
SIO,407.371,-2.508,12,4,-5.7701,1
SIN,118.088,-0.6666,4,2,-2.8683,0
SIM,436.587,4.1413,6,3,2.2606,2
SIL,278.284,0.4198,5,1,-45.274,1
SIJ,272.355,1.2113,6,2,4.0102,4
SIJ,,,,,,
SII,491.609,3.5717,7,2,0.43621,5
SIH,430.539,3.284,6,1,-0.80495,4
SIG,482.658,8.2085,5,1,-3.7383,2
SIF,190.27,0.9691,4,2,-46.878,0
SIE,523.673,5.5364,9,2,-14.29,3
SID,381.401,-3.028,10,5,-4.2436,1
SIC,218.232,-4.0316,6,2,-4.8969,1
SIB,385.4,-4.3774,11,5,-10.52,3
SIA,309.27,-3.9051,10,7,-0.7991,1
SI6,,,,,,
SI6,350.392,0.8091,5,2,1.9826,4
SI5,364.419,0.9778,5,1,2.8783,4
SI3,309.27,-4.1966,10,7,-8.7853,0
SI2,309.27,-3.9051,10,7,-0.7991,1
SI1,427.524,-0.9939,10,6,1.2345,1
SHY,448.478,0.4674,9,3,5.4739,6
SHX,367.839,2.3652,6,2,2.961,3
SHW,500.548,-2.6733,11,6,-41.23,0
SHV,130.186,1.9729,2,1,-22.436,0
SHU,158.152,-0.1331,4,1,-11.319,0
SHT,481.503,-3.5362,11,5,-39.141,0
SHR,276.288,-4.8702,8,5,-16.723,0
SHP,491.444,-6.224,14,9,-10.993,3
SHO,118.131,0.1374,3,2,-13.448,0
SHM,258.341,1.0594,5,3,-13.605,2
SHL,170.12,-0.7933,5,2,-1.7829,1
SHI,172.14,-3.0367,6,3,-9.2195,1
SHH,264.324,2.299,5,3,-7.6209,1
SHG,182.146,-1.9197,5,4,-2.6788,1
SHF,116.116,0.0111,3,1,-3.5755,0
SHD,180.155,-2.6208,6,5,-3.7768,1
SHC,205.321,-0.5273,3,2,-16.191,0
SHB,208.165,-2.5425,7,4,-2.1016,1
SHA,153.137,0.2846,4,3,-0.16806,1
SH4,332.315,-0.2906,5,1,-23.039,2
SH3,446.391,-2.3471,11,5,-31.37,2
SH2,366.412,0.8967,8,4,-16.701,2
SH1,486.592,-1.5834,12,7,0.044897,1
SH0,868.887,0.4903,20,10,-0.47414,4
SGX,198.114,-4.7286,7,3,-22.341,0
SGW,285.729,3.6396,3,1,2.1068,3
SGV,309.281,-2.2125,10,5,0.2995,3
SGS,386.352,-0.8489,10,5,-5.8493,2
SGR,198.114,-4.7286,7,3,-22.341,0
SGP,361.274,-3.2541,11,4,-11.645,4
SGN,339.297,-5.9354,12,6,1.5616,1
SGM,108.161,-0.5841,2,2,-5.8914,0
SGL,124.16,-2.294,3,3,-1.3796,0
SGI,165.191,0.8537,3,2,-1.7226,1
SGF,541.7,-0.5514,11,6,-20.703,1
SGE,333.342,4.0443,5,0,2.4425,6
SGD,196.222,-1.7613,5,4,-5.1496,1
SGC,196.222,-1.7802,5,4,-5.8169,1
SGB,225.18,-3.2924,6,2,-25.1,0
SGA,260.218,-4.2356,9,5,-0.42588,1
SG8,526.049,5.8274,4,1,3.0006,5
SG7,343.308,-2.2731,11,3,0.4339,1
SG6,301.271,-2.7577,10,4,-0.77234,1
SG5,427.426,-0.4253,12,2,1.5215,1
SG4,343.308,-2.2731,11,3,0.4339,1
SG3,214.128,-3.6953,5,4,-14.978,0
SG2,244.295,1.054,5,1,1.9986,2
SG1,285.279,-0.5732,8,1,-3.7867,2
SFY,249.293,0.6319,5,2,3.6885,2
SFX,309.33,3.6241,2,1,-5.5353,2
SFU,241.144,-0.6524,4,3,-2.9763,1
SFT,908.327,10.559,13,7,-18.677,1
SFR,303.334,-2.2999,7,4,1.0253,2
SFQ,403.191,1.8809,5,2,2.3514,2
SFP,,,,,,
SFM,740.892,1.7215,14,7,4.5102,2
SFK,263.336,2.1673,4,2,-9.5942,1
SFJ,329.251,-3.355,9,6,-7.6089,1
SFI,340.417,4.0819,2,1,-0.89374,3
SFG,381.392,-6.2804,12,6,-13.219,3
SFF,286.395,1.7031,5,1,-2.5917,3
SFE,165.191,-1.5975,3,2,-0.65809,1
SFD,867.634,-10.006,27,10,-33.48,6
SFC,,,,,,
SFC,956.815,-10.778,24,10,-44.308,4
SFB,584.522,-4.1008,19,7,-7.3527,5
SFA,1090.4,5.638,18,9,3.0431,4
SF9,180.155,-2.7731,6,5,-2.5558,1
SF8,480.378,-4.5248,16,9,-7.4408,0
SF6,180.155,-2.7731,6,5,-2.5558,1
SF2,423.919,5.0855,4,1,4.3764,4
SF1,393.893,5.1555,3,1,4.3596,4
SEY,123.017,-1.0533,2,2,-3.8084,0
SEU,104.177,0.0118,2,2,-0.76417,0
SET,104.109,-2.5888,4,3,-5.0746,0
SES,,,,,,
SER,105.093,-3.9178,4,3,-10.074,0
SEP,185.072,-7.1616,7,4,-25.276,0
SEO,78.1346,-0.0167,1,1,-6.3477,0
SEN,212.141,-5.7137,7,3,-30.993,0
SEM,195.217,-2.0718,4,2,-8.5418,1
SEL,91.1095,-1.8414,3,3,-6.3525,0
SEK,104.978,-0.1295,1,0,-4.1747,0
SEI,632.625,2.981,10,2,-58.957,3
SEH,275.348,1.6507,5,1,1.3823,1
SEG,105.093,-3.9178,4,3,-10.074,0
SEF,405.489,6.0415,5,1,-48.237,0
SEE,165.916,-3.8429,7,5,-10.546,0
SEC,168.054,-3.3318,3,2,-8.8543,0
SEB,259.281,-2.4582,6,2,-12.734,1
SEA,77.1506,-0.4145,1,1,-6.1884,0
SE8,448.384,-7.2604,15,8,-11.696,0
SE7,200.052,-5.1484,5,3,-12.034,0
SE5,,,,,,
SE5,249.696,2.7286,3,2,1.3787,2
SE2,162.144,0.9976,3,1,-0.33047,2
SE0,445.516,-3.0723,10,4,-4.4984,2
SDZ,395.545,3.7829,5,1,1.6933,4
SDX,925.622,-12.986,29,13,-29.056,3
SDT,316.396,3.3722,4,2,-0.20251,3
SDS,266.4,2.9797,4,1,-20.926,0
SDR,330.379,0.4914,8,4,-29.476,0
SDP,241.179,-3.4696,7,2,-25.61,0
SDO,482.533,-1.4669,10,5,-28.244,0
SDN,286.282,1.7677,5,2,-0.77729,3
SDK,582.695,2.9288,11,4,-10.845,2
SDH,381.237,-6.969,14,7,-5.9095,3
SDG,410.184,-4.1837,11,4,-20.702,3
SDF,273.076,-0.537,3,2,-15.763,1
SDE,419.33,-4.7911,13,6,-7.279,4
SDD,180.155,-3.177,6,5,1.5818,0
SDC,228.292,-3.6519,6,3,-12.123,0
SDB,187.198,-4.6753,6,4,-3.4995,1
SDA,241.098,0.9583,4,2,-0.061522,1
SD8,388.515,1.9579,6,0,2.3795,4
SD5,410.399,1.427,8,1,-6.0877,4
SD4,148.118,-4.3274,6,4,-11.515,0
SD3,148.118,-4.3274,6,4,-11.515,0
SD2,482.624,-0.1187,9,4,3.7908,2
SD1,477.559,3.9109,8,2,1.8751,4
SCZ,341.417,2.8389,5,1,4.9822,5
SCY,163.196,-3.4686,4,2,-6.5492,0
SCX,381.389,1.8191,7,2,2.9012,4
SCW,380.248,2.5858,5,1,-0.17988,4
SCV,378.401,-4.0622,10,4,-24.242,0
SCU,188.246,-3.3394,4,0,-6.388,0
SCT,252.269,-0.7118,6,3,4.6412,4
SCS,181.279,-1.5795,3,2,-6.7481,0
SCR,982.8,-17.529,35,8,-0.39873,2
SCQ,380.248,2.518,5,1,-0.7901,4
SCP,333.236,-6.4947,10,5,-15.916,2
SCO,850.56,-11,27,11,-42.693,3
SCN,58.084,0.368,1,0,-4.1747,0
SCM,332.352,-3.1536,9,5,4.0103,3
SCL,195.173,0.5446,5,2,-3.7228,1
SCK,290.402,-6.2868,6,0,-3.7533,0
SCJ,380.248,2.4533,5,1,-1.1245,4
SCI,191.254,-3.0533,5,3,-14.285,0
SCH,167.252,-2.0765,3,2,-6.6105,0
SCG,388.368,-1.8524,10,4,-10.162,2
SCF,319.342,1.8289,5,1,2.8363,4
SCE,239.281,0.4147,5,1,2.891,3
SCD,849.571,-9.7737,26,10,-44.242,3
SCC,62.1356,0.91,0,0,-4.6329,0
SCB,482.943,4.1203,7,1,5.4454,4
SCA,867.611,-10.561,26,10,-44.49,3
SC9,319.342,1.8678,5,1,0.4725,4
SC8,370.242,2.9401,5,1,4.1858,4
SC7,559.695,4.7848,7,3,-1.2874,3
SC6,607.696,4.4495,8,3,3.4432,5
SC5,330.43,-0.4672,6,6,2.1109,2
SC4,423.722,6.1038,3,0,-1.9667,3
SC3,355.421,0.813,8,1,3.7559,4
SC2,163.196,-0.9233,4,2,-13.049,0
SC1,406.172,-8.1186,13,7,-25.371,1
SC0,396.399,-0.1304,6,4,-27.66,0
SC,323.265,-3.6466,9,4,-12.94,2
SBZ,221.043,-0.1347,5,2,-17.794,2
SBY,335.551,-0.8103,4,0,-31.914,0
SBX,455.637,5.6307,5,0,-5.3654,3
SBW,306.341,0.9348,6,3,3.575,2
SBU,58.1234,1.886,0,0,-2.68,0
SBT,74.1224,0.8642,1,1,-3.2308,0
SBS,371.46,2.052,6,2,6.1825,3
SBR,371.46,2.052,6,2,6.1825,3
SBP,188.014,-1.3182,6,3,-15.84,1
SBN,286.354,2.2109,4,1,-10.008,2
SBL,361.181,-0.7825,8,5,-9.3566,2
SBI,236.201,0.7367,5,2,2.451,3
SBH,343.002,-5.0231,8,4,-34.546,0
SBG,183.099,-5.4977,6,3,-26.876,0
SBF,553.809,6.4437,6,2,-8.5295,6
SBE,87.8697,-0.5426,3,1,-14.817,1
SBD,361.181,-0.7825,8,5,-9.3566,2
SBC,,,,,,
SBC,356.365,-0.7389,9,3,6.1228,4
SBB,371.46,2.6319,6,3,4.41,3
SBB,,,,,,
SBA,408.537,2.6725,7,3,-11.957,1
SB9,194.233,0.6063,4,1,0.10644,1
SB8,285.298,1.4077,5,1,1.6503,2
SB7,181.234,0.9684,3,2,-0.43001,1
SB6,293.344,3.127,3,0,3.2381,4
SB5,309.347,2.3479,5,1,3.1648,4
SB4,338.389,2.3101,6,2,1.1138,4
SB3,449.589,5.2258,5,0,-3.8705,3
SB2,377.442,3.5687,4,1,-0.19517,4
SB2,,,,,,
SB1,437.575,4.7013,7,0,-19.003,1
SB0,368.411,3.3728,6,1,0.27122,4
SAZ,208.367,2.3423,1,1,-3.0422,1
SAY,318.217,-3.0481,8,4,-23.04,2
SAX,322.443,5.6793,4,2,-22.462,1
SAW,555.781,5.1659,7,3,-7.3122,6
SAV,406.445,3.2765,9,3,1.2522,4
SAV,,,,,,
SAU,332.334,0.6636,5,0,-2.4707,6
SAT,140.115,-2.5994,5,2,-7.0014,0
SAS,398.398,2.6508,9,3,-8.1467,3
SAR,89.0936,-2.6632,3,2,-0.83455,0
SAQ,297.341,1.4618,6,3,4.501,4
SAQ,,,,,,
SAP,523.248,-8.2895,17,7,-29.68,3
SAN,172.208,-0.2537,4,2,2.1586,1
SAM,398.443,-6.1379,11,4,-3.2143,3
SAL,138.122,0.799,3,2,-1.8442,1
SAK,286.282,2.4314,5,2,-0.0783,3
SAJ,621.337,-9.4092,21,9,-37.629,3
SAI,431.31,-4.1565,11,5,-14.254,3
SAH,384.416,-3.851,11,5,-12.565,3
SAG,300.332,2.2597,4,1,-1.4095,2
SAF,165.235,1.2235,2,1,3.8424,1
SAE,,,,,,
SAD,,,,,,
SAC,147.129,-1.7828,5,3,-7.2642,0
SAB,271.34,-0.147,6,3,0.90624,1
SAA,166.175,0.6592,3,2,1.3156,1
SA9,124.139,0.7166,2,2,-2.2456,1
SA8,381.392,-5.9112,12,5,-6.6877,3
SA6,281.351,-0.0091,5,3,-4.154,2
SA3,519.465,0.8592,12,8,-0.11321,7
SA3,,,,,,
SA2,365.358,-3.1579,10,4,-10.002,0
SA1,279.335,-0.4019,5,2,-6.1686,3
SA0,286.279,-1.2727,7,5,-4.6793,2
S9L,230.152,-4.305,7,3,-38.732,0
S99,352.433,4.1819,5,2,-4.189,3
S98,,,,,,
S98,312.356,1.0369,7,4,4.2949,4
S97,,,,,,
S97,385.513,3.5138,5,3,-2.1449,4
S94,336.434,4.1505,4,1,4.7331,4
S91,377.403,2.7925,8,4,-0.12696,3
S90,342.46,2.8923,4,2,0.99984,3
S8Z,460.43,2.5858,6,1,-5.4535,4
S8Y,441.482,2.1931,9,3,4.3402,3
S8M,408.446,-2.2254,13,5,-1.5913,4
S8F,311.363,2.1701,5,1,-0.20391,3
S8A,241.223,-0.0864,6,1,-0.915,2
S89,428.53,3.5933,5,3,0.72633,3
S88,390.5,4.3622,3,1,5.4254,4
S85,316.422,2.3626,4,2,0.99619,2
S84,366.43,3.1101,4,2,-4.8538,2
S82,354.452,4.0542,6,1,5.8847,4
S80,415.529,0.5029,9,4,-0.50797,1
S7P,290.16,-6.5843,10,7,-20.605,1
S7M,413.478,-3.5649,11,5,-10.562,3
S7K,346.476,3.0626,4,2,-2.2776,3
S7B,220.223,1.7934,4,1,0.31935,2
S79,356.388,2.3647,7,4,2.348,5
S79,,,,,,
S74,484.594,5.8325,6,2,3.1939,5
S71,376.506,2.3067,6,3,-2.3508,3
S70,264.062,-8.2149,9,5,-24.988,0
S6P,262.15,-6.3896,9,7,-21.791,0
S6L,411.464,2.4738,7,3,-1.2016,4
S6I,283.351,1.07,6,3,1.5256,2
S6G,363.29,-4.7884,11,5,-17.76,3
S69,314.34,2.7822,6,3,4.2241,2
S62,295.316,-2.2971,7,2,-0.9925,2
S61,383.378,0.5692,7,3,2.3161,3
S60,,,,,,
S60,215.215,-0.0309,6,3,1.7563,3
S5P,356.247,-5.1334,11,5,-22.005,2
S5H,418.572,4.0969,5,1,-2.2231,4
S5D,361.491,2.7367,5,3,-2.2776,3
S5B,415.492,5.4383,6,2,-3.2995,4
S58,446.246,2.9701,5,1,-9.1,3
S57,308.808,3.5809,4,0,-4.9815,2
S55,532.588,0.548,11,6,-3.351,5
S55,,,,,,
S54,499.634,1.3005,9,4,2.5795,3
S53,520.606,5.7529,6,1,3.4067,6
S52,397.477,4.4392,5,1,4.8643,5
S51,395.505,4.5621,4,1,5.1278,5
S4U,340.248,-5.5676,10,5,-19.334,2
S4M,356.45,-1.2477,9,4,-0.555,3
S4G,363.29,-4.3418,11,5,-15.5,3
S4C,339.264,-4.9455,10,5,-19.565,2
S4A,347.291,-3.5251,10,4,-14.673,3
S49,547.678,2.0697,9,4,3.0339,4
S48,534.639,1.7899,10,0,2.4693,5
S47,439.51,4.9401,5,1,-0.21317,5
S46,220.271,1.0976,4,1,8.4648,2
S45,263.727,2.914,4,1,1.9078,3
S44,503.681,6.0478,5,2,1.795,6
S42,375.518,3.3076,5,3,-2.3508,3
S41,432.439,1.8313,10,1,0.62172,4
S3P,254.13,-4.8596,8,5,-17.877,1
S3N,387.36,2.7195,5,2,-4.0906,4
S3G,384.431,3.342,7,2,1.9926,3
S3C,283.562,3.457,2,1,-3.5478,1
S3B,208.212,1.9297,4,1,0.40544,1
S38,262.311,3.2081,3,1,-1.7166,3
S36,311.38,3.3744,4,2,3.0356,3
S35,483.538,3.0076,8,3,2.0066,3
S33,701.63,2.2381,12,4,0.53845,4
S30,451.489,2.0849,9,2,0.29369,5
S2X,272.259,1.252,6,3,0.49861,2
S2T,228.63,1.1633,4,1,-0.96845,1
S2P,189.195,-2.8612,6,3,-10.447,1
S2O,201.245,0.2564,4,2,-2.1962,1
S2N,570.682,0.584,11,5,-59.988,0
S2M,412.355,-4.6509,11,4,-19.972,2
S2I,375.475,3.0527,6,2,0.41236,4
S2G,148.114,-1.234,5,3,-3.2627,0
S2D,193.201,0.5877,4,2,-1.9209,1
S2C,210.037,-2.3738,6,5,-9.8748,0
S2A,539.626,3.7138,7,3,4.0185,7
S29,471.58,0.6278,9,4,3.1302,3
S28,457.553,0.2685,9,4,2.392,3
S27,374.419,2.953,5,2,-7.4681,2
S25,425.516,1.2528,9,3,0.90336,4
S24,186.187,1.1276,4,3,-1.4166,1
S23,418.428,-1.4111,7,4,-25.609,2
S22,,,,,,
S22,535.667,4.2095,9,4,-0.82733,5
S21,261.155,0.9493,5,0,-50.536,1
S20,362.475,3.1345,5,3,-1.3921,3
S1Y,377.464,-5.6535,10,4,-2.6957,2
S1T,467.375,-4.0668,11,5,-28.245,2
S1S,754.834,2.6127,14,7,-4.0413,4
S1P,379.476,-0.3433,6,4,-40.125,0
S1H,393.587,2.9162,6,2,-27.496,0
S1A,520.66,3.5393,8,2,-1.5591,2
S19,342.402,0.5677,8,4,-2.4721,3
S17,429.31,2.6746,7,3,-9.3431,1
S14,424.479,0.4097,8,1,4.9282,4
S13,311.333,-0.9061,7,5,-2.0278,3
S12,523.601,0.6931,10,4,-66.006,0
S11,451.377,3.835,6,1,3.6588,3
S10,218.252,0.818,6,2,-14.081,0
S0W,184.621,2.2032,2,1,-2.6063,1
S0N,954.667,-9.6852,28,11,-42.441,4
S0K,288.37,2.2605,4,1,3.8779,3
S0J,277.391,2.1584,4,1,3.141,3
S0I,238.289,1.748,3,1,3.4546,3
S0H,140.074,-3.4458,4,3,-15.392,0
S0G,224.263,-0.1426,6,2,2.219,2
S0F,269.165,3.2309,2,1,-0.7025,2
S0E,218.202,2.633,2,1,-7.6135,2
S0D,,,,,,
S0D,198.228,0.9645,4,1,4.0472,3
S0C,210.3,2.4451,3,1,0.17499,2
S0B,220.339,2.3226,2,1,3.0495,2
S0A,204.272,2.176,3,2,2.9911,2
S06,347.366,-0.0556,7,5,-2.0572,4
S05,310.4,3.1792,5,1,3.8045,4
S05,,,,,,
S04,575.172,3.3489,8,3,-2.1,4
S03,429.522,3.0482,7,2,4.6039,5
S02,390.411,-0.7446,7,3,-24.359,2
S01,443.976,5.1528,4,0,2.8029,5
S00,553.726,2.4263,9,4,-1.6529,4
RZX,,,,,,
RZX,359.449,2.18,6,1,-2.2766,3
RZW,263.292,1.1736,5,0,-0.83814,2
RZM,325.313,-4.3428,10,8,-2.8831,2
RZH,281.196,3.0166,2,2,-1.414,2
RZD,452.446,-3.7026,10,5,-12.853,3
RZD,,,,,,
RZ8,284.379,2.0863,5,2,-7.6015,1
RZ7,482.269,3.589,5,2,-97.992,1
RZ5,270.352,1.6319,5,2,-3.1815,1
RZ4,161.2,-2.3437,4,2,-21.955,0
RZ1,432.262,2.88,5,2,-97.992,1
RZ0,256.325,1.1775,5,2,1.6588,1
RYZ,382.255,2.171,5,2,-62.452,1
RYY,242.298,0.7231,5,2,3.5883,1
RYX,332.248,1.462,5,2,-36.377,1
RYV,228.271,0.2687,5,2,3.7255,1
RYU,441.507,0.7395,8,4,7.5811,5
RYN,227.335,1.8969,5,2,1.3861,1
RYJ,282.241,0.753,5,2,-3.8787,1
RXV,461.588,2.3962,7,1,3.062,5
RXT,306.372,1.6767,6,1,-5.579,4
RXT,,,,,,
RXR,232.391,1.4582,2,0,-4.7931,1
RXR,233.399,1.4582,2,1,-4.7931,1
RXP,,,,,,
RXP,694.766,4.3375,10,5,-28.128,5
RXO,215.04,0.1157,4,1,-7.1369,1
RXD,427.387,1.2881,9,3,-3.2095,3
RXC,400.773,1.3449,8,2,-0.26262,3
RXB,366.328,0.7389,8,2,-0.32946,3
RXA,175.143,0.1788,4,1,-0.50578,2
RX8,314.388,1.5777,6,2,-0.5783,3
RX6,525.088,2.5784,9,3,-7.5072,3
RX5,525.088,2.5784,9,3,-7.5366,3
RX4,498.471,-2.4947,12,6,-18.083,1
RX3,,,,,,
RX3,617.637,2.7697,10,5,-38.73,5
RX0,480.647,3.7054,6,3,1.7758,4
RWZ,330.558,4.9188,2,2,-0.44171,4
RWY,271.339,3.2717,3,0,-5.2111,2
RWX,,,,,,
RWX,558.844,2.0413,11,3,4.6898,4
RWJ,387.506,0.9541,7,4,4.9302,3
