"SMILES","COUNT(*)"
"O=C(NCc1ccccc1)[C@@H]1CCN1C(=O)CC1CCCCC1",5
"O=C(NCCc1ccccc1)[C@@H]1CCCN1",5
"c1ccc(-c2cnc3ncncc3c2)cc1",5
"c1ccc2cc3ccccc3cc2c1",5
"O=C(Cc1ccccc1)Nc1cccnc1",5
"C1CC[C@@H](OC2CCOCC2)OC1",5
"O=C1NC(=O)[C@]2(CCCCO2)N1",5
"O=c1[nH]cnc2c1NCN2[C@@H]1CCCO1",5
"c1ccc2c(c1)CCO2",5
"c1ccc(Cc2cccc(-c3ccccc3)c2)cc1",5
"c1ccc(-c2ccc3c(N4CCNCC4)ncnc3c2)cc1",5
"O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12",5
"O=C(CC(c1ccccc1)c1ccccc1)Nc1ccccc1CC[C@@H]1CNCCN1S(=O)(=O)c1ccccc1",5
"O=c1[nH]cnc2c1[nH]c(=O)n2[C@@H]1CCCO1",5
"c1ccc2nc3c4ccc[n+]5c4c4c(ccc[n+]4[Ru-4]546([n+]5ccnc7ccc8ncc[n+]4c8c75)[n+]4ccnc5ccc7ncc[n+]6c7c54)c3nc2c1",5
"c1ccc2c(c1)NCCN2",4
"c1cnc2cc[nH]c2c1",4
"O=[PH](Cc1ccccc1)OCc1ccccc1",4
"O=C(c1ccccc1)N1CCc2ccccc2C1",4
"O=C1N=C(NC2CCCCC2)C2(CCN(Cc3ccccc3)CC2)N1c1ccccc1",4
"c1ccc(CNc2ncnc3oc(-c4ccccc4)c(-c4ccccc4)c23)cc1",4
"c1ccc(Nc2cc(NC3CC3)n3nccc3n2)cc1",4
"c1ccc([C@@H]2Sc3ccccc3O[C@@H]2c2ccc(OCCN3CCCC3)cc2)cc1",4
"O=c1c2ccccc2oc2ncccc12",4
"O=S(=O)(NCCCCc1ccccc1)c1ccc2ncsc2c1",4
"c1ccc(CCNCCO[C@@H]2CNC[C@@H]2Cc2ccccn2)cc1",4
"O=[PH](OC[C@@H]1CCCO1)O[PH](=O)OC[C@H]1CC[C@H](n2cnc3cncnc32)O1",4
"O=S1(=O)c2sccc2CCN1c1ccccc1",4
"N=C1C=CC(=O)C=C1",4
"C1C[C@H]2CC[C@@H]1O2",4
"C1CC[C@H](O[C@H]2CCC[C@H](O[C@@H]3CCCCO3)C2)OC1",4
"c1ccc2c(c1)CO[B-]21O[C@H]2[C@@H](CO[C@H]2n2cnc3cncnc32)O1",4
"O=c1[nH]c(=O)c2nc[nH]c2[nH]1",4
"c1ccc(-c2nncs2)cc1",4
"c1ccc(CNCCCNc2nc3ncccc3[nH]2)cc1",4
"O=C(Nc1cccc(-c2nnn[nH]2)c1)c1ccccc1",4
"O=C1C=CCC=C1",4
"C1=CNCC1",4
"c1ccc(-c2cncs2)cc1",4
"O=[PH](OC[C@H]1CCCO1)O[PH](=O)OC[C@H]1CC[C@H](n2cnc3cncnc32)O1",4
"O=c1[nH]cnc2c1ncn2[C@@H]1CCNC1",4
"c1nnc[nH]1",4
"c1ccc(CSc2ccccc2)cc1",4
"C1=Cc2ccccc2C1=Cc1ccccc1",4
"C=C1C=N[C@@H](CNC(=O)Cc2cccs2)SC1",4
"O=c1cc(Cc2cccc3ccccc23)cc2n1CCS2",4
"O=[PH](OC[C@@H]1CC[C@H](n2cnc3cncnc32)O1)O[PH](=O)OC[C@H]1CCCO1",4
"O=C(NCc1ccccc1)c1cc2cccnc2[nH]c1=O",4
"O=C(Cc1ccccc1)NCC(=O)N[C@H](CC(=O)N1CCSC1)Cc1ccccc1",4
"c1ccc(-c2c[nH]nc2-c2ccccc2)cc1",4
"C1CCC(O[C@@H]2CCCCO2)CC1",4
"O=C1C[C@H]2SCCN12",4
"O=C1CC(=O)NC(=O)N1",4
"O=C(O[PH](=O)OC[C@H]1CC[C@@H](n2cnc3cncnc32)O1)c1ccccc1",4
"C1CC2CCCN2C1",4
"O=C1CCCc2ccccc21",4
"C1=Cc2ccccc2OC1",4
"c1ccc(-c2ccc(-c3ccccc3)cc2)cc1",4
"O=S(=O)(Nc1ccc(Oc2ccccc2)cc1)c1ccccc1",4
"c1ccc(-c2cccc(CCc3ccccn3)c2)cc1",4
"c1ccc(Sc2cccc3ncncc23)cc1",4
"c1ccc(B2OCCO2)cc1",4
"c1ccc(-c2oc3ncncc3c2-c2ccccc2)cc1",4
"O=c1[nH]cc(-c2ccccc2Oc2ccccc2)c2cc[nH]c12",4
"C1COCO1",4
"C1=CC2=[N+]3C1=Cc1ccc4n1[Fe]31n3c(ccc3=CC3=[N+]1C(=C4)C=C3)=C2",4
"C(=CC=CC=CC=CC=CC1=CCCCC1)C=CC=CC=CC=CC1=CCCCC1",4
"c1ccc(Oc2ccc(C3(Cn4cncn4)OCCO3)cc2)cc1",4
"O=c1ccccn1[C@H]1CCCO1",4
"c1ccc(Cc2cc(-c3cncs3)[nH]n2)cc1",4
"O=C1NS(=O)(=O)c2ccccc21",4
"c1ccc(Cn2cnc3ccccc32)cc1",4
"c1ccc(-c2cn3ccccc3n2)cc1",4
"O=C1C=C2CC[C@@H]3[C@H]4CCCC4CC[C@H]3C2CC1",4
"O=C1CCCOC1",4
"O=C1CSc2ccccc2N1",4
"O=C(Nc1cc[nH]c1)c1cc(NC(=O)c2cc(NC(=O)c3ncc[nH]3)c[nH]2)c[nH]1",4
"c1ccc(CN2CCNCC2)cc1",4
"c1ccc(Cc2ccc3[nH]nnc3c2)cc1",4
"C1=C2c3cccc4[nH]cc(c34)C[C@H]2NCC1",4
"c1ncc2ncn(C3CCCC3)c2n1",4
"c1ccc(-c2cnco2)cc1",4
"O=C1c2ccccc2C(=O)c2cc(NS(=O)(=O)c3ccccc3)ccc21",4
"c1ccc(-c2ccc(-c3nc4ccccc4[nH]3)cc2)cc1",4
"c1cncc(CCCNCc2ccc3cccnc3c2)c1",4
"O=C1Nc2ccccc2C1=Cc1ccccc1",4
"O=C(NNS(=O)(=O)c1ccccc1)c1cccc(-c2ccccc2)c1",4
"c1ccc2c(c1)nc(Cc1ccc3c(c1)OCO3)n1ncnc21",4
"C1=Cc2cc3ccc(cc4nc(cc5ccc(cc1n2)[nH]5)C=C4)[nH]3",4
"O=C(CCCC[C@H]1SC[C@H]2NC(=O)N[C@@H]21)NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(=O)NCCOc1ccccc1",4
"O=c1c(-c2ccccc2)coc2ccccc12",4
"O=C(COc1ccccc1C(=O)c1ccccc1)Nc1ccccc1",4
"O=c1ccn([C@H]2CCCO2)cn1",4
"O=c1[nH]cnc2c1ccn2[C@H]1CCCO1",4
"C1CCSCC1",4
"O=C(CNC(=O)[C@H](Cc1ccccc1)NCCCCc1ccccc1)NCCc1ccccc1",4
"O=C(CNC(=O)CNC(=O)OCc1ccccc1)NCCc1ccccc1",4
"O=C(c1ccccc1)c1cc[nH]c1",4
"O=c1cc(-c2ccc(OCc3ccccc3)cc2)cc[nH]1",4
"c1ccc(-c2[nH]nc3ccccc23)cc1",4
"O=c1[nH]c2cncnc2n1[C@@H]1CCCO1",4
"O=C1NC(=O)[C@@]2(CCCO2)N1",4
"O=C(Nc1cccnc1)NS(=O)(=O)c1ccccc1",4
"C1=NCCS1",4
"c1ccc(CCNCCO[C@H]2CNC[C@@H]2Cc2ccccn2)cc1",4
"O=c1cc[nH]c(=O)n1Cc1ccccc1",4
"O=C1CN(C(=O)N2C(c3ccccc3)=N[C@H](c3ccccc3)[C@H]2c2ccccc2)CCN1",4
"c1ccc(-c2ccnn2-c2ccccc2)cc1",4
"c1csc(-c2ccno2)c1",4
"O=C(CSc1nc2c(=O)[nH]cnc2[nH]1)c1ccccc1",4
"C1CSSC1",4
"O=C1C=C(C=CC=CC=CC=CC=CC=CC=CC=CC=CC2=CCCCC2)CCC1",4
"c1ccc(-c2cccc3ccccc23)cc1",4
"O=C(c1ccccc1)c1ccc2ccccc2n1",4
"c1ccc([C@@H](OCCN2CCCCC2)c2cc3ncccc3s2)cc1",4
"O=C(NCC(=O)N1CCC[C@@H]1C(=O)NCc1ccc(-c2cncs2)cc1)C1CC1",4
"c1ccc(COc2cnc(Nc3ccccc3)nc2)cc1",4
"c1ccc(NCc2cncnc2)cc1",4
"O=C1N[C@@]2(C(=O)NS(=O)(=O)C3CC3)C[C@H]2C=CCCCCCCC(=O)N2C[C@@H](Oc3cnc4ccccc4n3)C[C@H]12",4
"c1ccc(-c2nnsc2-c2ccccc2)cc1",4
"c1ccc([C@@H]2CCCO2)cc1",4
"O=C(c1cccnc1)c1cnc(Nc2ccccc2)s1",4
"O=C(Nc1ccccc1OCc1ccccc1)c1ccccc1",4
"c1nc(N2CCN(c3nncs3)CC2)c2ccsc2n1",4
"O=C(NC1CCCCC1)[C@H](C1CCCCC1)n1c(-c2ccccc2)nc2ccccc21",4
"O=c1[nH]cnc2c1c(-c1ccccc1)cn2-c1ccccc1",4
"c1ccc([C@@H]2CCCCO2)cc1",4
"O=S(=O)(c1ccccc1)N(Cc1ccccc1)[C@H]1CNC[C@@H]1N(Cc1ccccc1)S(=O)(=O)c1ccccc1",4
"O=c1nc2[nH]ccnc-2c(=O)[nH]1",4
"O=C1c2ccccc2N=C2C1CCN2c1ccccc1",4
"c1ccn2cccc2c1",4
"c1ccc(-c2ccsc2)cc1",4
"O=c1[nH]c2nc(Nc3ccccc3)ncc2cc1-c1ccccc1",4
"C1=CC2=[N+]3C1=Cc1ccc4n1[Zn-2]31n3c(ccc3=CC3=[N+]1C(=C4)C=C3)=C2",4
"O=c1cc(-c2ccccc2)nc[nH]1",4
"O=C1NCc2ccc(-c3ccnc(NC4CCOCC4)n3)cc21",4
"c1cncc(N2CCCNCC2)c1",4
"c1ccc(-c2ccc3c(c2)CCC3)cc1",4
"O=C(NCc1cccs1)[C@H](NS(=O)(=O)c1ccc2[nH]c(=O)ccc2c1)c1ccccc1",4
"O=C(COc1ccccc1)N1CCCCC1",4
"O=C(Nc1ccccc1)c1cnc(Nc2ccccc2)s1",4
"O=c1[nH]cc([C@@H]2CCCO2)c(=O)[nH]1",4
"c1ccc(-c2ccc3ncccc3c2)cc1",4
"c1ccc(-c2ccc3c(c2)CCCC3)cc1",4
"O=C(Cn1cccn1)Nc1cc2c(s1)CCCC2",4
"O=C1C=CC=CC1",4
"O=c1[nH]c2ncncc2cc1Oc1ccccc1",4
"c1ccc(-c2nnc3cnc4ccccc4n23)cc1",4
"O=C(NCc1nnc(SCCOc2ccccc2)[nH]1)c1ccccc1",4
"N=C1N=NC=C1N=Nc1ccccc1",4
"O=C1NCc2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21",4
"O=C(CCc1ccccc1)N[C@H]1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O",4
"O=c1cccccc1",4
"O=c1ccn([C@@H]2CC[C@@H](CO[PH](=O)O[PH](=O)O[C@@H]3CCCCO3)O2)c(=O)[nH]1",4
"O=C1CCCc2cc3ccccc3cc21",4
"O=C(Nc1ccccc1Nc1ccccc1)c1cccc(CC2CCCCC2)n1",4
"O=C1COc2cc(NS(=O)(=O)c3ccccc3)ccc2N1",4
"O=C(NCc1ccc(-c2cncs2)cc1)[C@@H]1CCCN1",4
"O=C(CNC(=O)NCc1ccccn1)N[C@@H](CC[C@@H](Cc1ccccc1)NC(=O)CNC(=O)NCc1ccccn1)Cc1ccccc1",4
"O=C1Nc2ccc(NS(=O)(=O)c3ccccc3)c3cccc1c23",4
"c1ccc(Nc2ccnc3ncnn23)cc1",4
"O=C1NCCc2[nH]c(-c3ccnc(Nc4ccn[nH]4)n3)cc21",4
"O=C(Nc1ccccc1)c1cc2ccccc2[nH]1",4
"O=C(Cc1ccccc1)c1ccccc1",4
"O=C1COc2ccc(C(=O)N3CCOc4ccccc43)cc2N1",4
"O=C(Nc1ccccc1)C1CC1",4
"S=C(NN=Cc1ccccc1)N[C@@H]1CCCCO1",4
"c1ccc(-c2n[nH]c3ncncc23)cc1",4
"C(#Cc1cccc(-c2nn(CCCN3CCOCC3)c3c2CNCC3)c1)c1cccc(CNCc2ccccc2)c1",4
"[N+]=c1ccc2c(-c3ccccc3)c3ccccc3oc-2c1",4
"c1ccc(CNCc2ccccc2)cc1",4
"O=c1[nH]cnc2c([C@H]3CCCN3)c[nH]c12",4
"c1ccc(Sc2cc3cncnc3s2)cc1",4
"O=S(=O)(Nc1ccccn1)c1ccc(N=Nc2ccccc2)cc1",4
"C=C1CCC(=CC=C2CCCC3[C@@H](CCCCCc4ccccc4)CC[C@@H]23)CC1",4
"c1ccc(OCCCN2CCC(C(c3ccccc3)C3CCCC3)CC2)cc1",4
"O=C(Cc1cccs1)NC[C@@H]1NC=CCS1",4
"O=S1(=O)CCCc2ccsc21",4
"O=C(Nc1ccccc1)Nc1cnn(-c2cccc(C(=O)Nc3ccncc3)c2)c1",4
"O=C(CNc1ccccc1)N1CCCCC1",4
"C=C1N=CNC1=O",4
"c1ccc(Nc2nc(-c3ccccc3)cs2)cc1",4
"c1ccc(Nc2ncncn2)cc1",4
"c1cnc2[nH]cc(-c3ccncn3)c2c1",4
"O=c1[nH]cnc2c1ncn2[C@H]1CC[C@H](CO[PH](=O)O[PH](=O)O[C@@H]2CCCCO2)O1",4
"c1ccn2nccc2c1",4
"O=C1c2ccccc2C(=O)N1c1ccccc1",4
"O=C(Nc1cccc(-c2ccccc2)c1)c1ccccc1",4
"O=c1cc(-c2ccccc2)cc(-c2ccccc2)[nH]1",4
"C=C1CCCCC1=CC=C1CCCC2[C@@H]1CC[C@@H]2C1CCCO1",4
"C1=CNCSC1",4
"C1=CCC=CC1",4
"O=C1CCCOC(=O)[C@H](NC(=O)c2ccccc2)CO1",4
"O=S(=O)(Nc1nncs1)c1ccccc1",4
"c1ncc2c(n1)ncn2[C@H]1CCCO1",4
"S=c1[nH]c2cccc3c2n1CCNC3",4
"O=C1CCCCCCC[C@@H]2C[C@@H](CCO1)OCO2",4
"C(C=C1CCCC2CCC[C@H]12)=C1CCCCC1",4
"O=C1c2ccccc2CN1c1ccccc1",4
"O=c1[nH]cnc2c1[n+](Cc1ccccc1)cn2[C@@H]1CCCO1",4
"c1ccc(-c2nc3ncnc(OCC4CCCCC4)c3[nH]2)cc1",4
"c1ccc(-c2[nH+]c3ccccc3c3ccccc23)cc1",4
"O=c1ccccn1Cc1ccccc1",4
"O=C(NCCCNCc1ccccc1)Nc1ccccc1",4
"O=S(=O)(c1ccc(Oc2ccccc2)cc1)C1CCOCC1",4
"c1ccc(-c2cc(NCc3ccncc3)n3nccc3n2)cc1",4
"c1ccc(CCc2nc3cc(-c4cnoc4)ccc3n2CCN2CCOCC2)cc1",4
"c1ccc(Cc2ccncc2)cc1",4
"c1ccc(C(=C2C3CCCC2CCC3)c2ccccc2)cc1",4
"O=c1ncccn1[C@@H]1OC2CO[C@@H]1C2",4
"O=C1CN(S(=O)(=O)c2ccc3ccccc3c2)CCN1CC1CCN(c2ccncc2)CC1",4
"O=c1[nH]ncc2ccccc12",4
"O=C1c2ccccc2CN1Cc1ccccc1",4
"O=C(Nc1cn[nH]c1)c1cn(Cc2ccccc2)c(=O)c2ccccc12",4
"O=c1cc[nH]cc1",4
"O=S(=O)(Nc1ccccc1)[C@@H]1C[C@H]2O[C@H]1C(c1ccccc1)=C2c1ccccc1",4
"c1ccc(-c2ccc(-c3ccon3)cc2)cc1",4
"O=C1CCCN1c1cccc(NS(=O)(=O)c2ccccc2)c1",4
"O=C1NC(=O)c2c(NCCCc3ccccc3)cccc21",4
"O=c1oc2[nH]ncc2c2ccccc12",4
"C1CC[C@@H]2CC[C@H]3[C@H]4CCCC4CC[C@H]3C2C1",4
"C1CC[C@H](O[C@@H]2CCC[C@@H](O[C@@H]3CCCCO3)C2)OC1",4
"c1ccc(-n2cnnn2)cc1",4
"c1ccc(-c2cc[nH]c2)cc1",4
"O=C(Cc1ccccc1)Nc1ccon1",4
"C1CCNNC1",4
"C1=C2CCC[C@H]3CCCC3=CC2CC1",3
"O=C(Nc1ccccc1)C(=O)NC1CCNCC1",3
"O=C(Nc1ccccc1COc1ccc(OC[C@H]2CCNC2)cc1)c1cc2sccc2[nH]1",3
"O=C(Nc1ccccc1)Nc1ccc(Oc2ccncc2)cc1",3
"c1ccc2nc3c4ccc[n+]5c4c4c(ccc[n+]4[Ru]546([n+]5ccnc7ccc8ncc[n+]4c8c75)[n+]4ccnc5ccc7ncc[n+]6c7c54)c3nc2c1",3
"O=C(CCCCCCCO[C@@H]1CCCCO1)Nc1ccccc1",3
"O=C(C=Cc1ccccc1)c1cccc2c1OCC=C2",3
"c1ncc(-c2nccnc2N2CCCCCC2)cn1",3
"O=C(c1ccccc1)c1cncs1",3
"O=[PH](CCCc1cc(-c2ccccc2)no1)c1ccccc1",3
"c1ccc(-n2cnc3ccccc32)cc1",3
"c1ncc2nc(Cc3ccc4c(c3)OCO4)[nH]c2n1",3
"O=C(Nc1cccc2ccccc12)c1ccccc1",3
"c1ccc2[nH]c(-c3cscn3)nc2c1",3
"C1CC[C@H](CO[C@@H]2CCCCO2)OC1",3
"c1ccc(CCCCc2ccccc2)cc1",3
"c1ncc2[nH]cc([C@H]3CCCN3)c2n1",3
"O=C(CNC(=O)c1ccccc1)OCCNC(=O)c1ccccc1",3
"O=C(CNC(=O)CNC(=O)c1cccnc1)NCc1ccc(C(=O)NCCc2ccc3ccccc3c2)cc1",3
"O=c1cc[nH]c(=O)n1Cc1ccsc1",3
"c1ccc2nc3c4ccc[n+]5c4c4c(ccc[n+]4[Ru-6]546([n+]5ccnc7ccc8ncc[n+]4c8c75)[n+]4ccnc5ccc7ncc[n+]6c7c54)c3nc2c1",3
"c1ccc(Cn2cc(Sc3ccccc3)c3ccccc32)cc1",3
"c1ccc(-c2nc(-c3ccccc3)c(-c3ccncc3)[nH]2)cc1",3
"O=C1c2c(cnn2-c2cccc(-c3n[nH]c(=O)[nH]3)c2)CCN1c1ccc(-c2ccccc2CN2CCCC2)cc1",3
"O=C1CCCCC=CC=CCCOC(=O)[C@@H]2CCCN(N2)C(=O)[C@@H](Cc2ccccc2)NC(=O)CN1",3
"O=c1[nH]c2ccccc2n1-c1ccccc1",3
"c1ccc(CNc2cnc3ncncc3c2)cc1",3
"O=C1c2ccccc2C(=O)c2c(Nc3ccccc3)cccc21",3
"c1ccc(CNc2ccncn2)cc1",3
"c1cncc([C@H]2CCCN2)c1",3
"O=C1CCc2cn(c3ccccc23)CCCCCCN1",3
"c1ccc(CSc2nnc[nH]2)cc1",3
"O=C1Cc2ccccc2N1Cc1ccc2c(c1)OCO2",3
"O=c1[nH]cnc2c1NCN2[C@H]1CCCO1",3
"N=C1NCC(=O)N1Cc1ccccc1",3
"O=C(NN=Cc1cccc2ccccc12)c1ccccc1",3
"O=C(c1ccccc1)N1CCNCC1",3
"c1ccc2[nH]c(NCCN3CCOCC3)nc2c1",3
"c1ccc(-c2nc3ccc(-c4nc5ccc(N6CC[NH2+]CC6)cc5[nH]4)cc3[nH]2)cc1",3
"O=c1cc[nH]c2ccnn12",3
"O=C(CC(c1ccccc1)c1ccccc1)NCCCCCNS(=O)(=O)c1ccccc1",3
"C=C1C=NCSC1",3
"O=C1NCC=CN1[C@@H]1CCCO1",3
"c1ccc(OCc2cccc(-c3ccccc3)c2)cc1",3
"O=C(CCC1CCN(c2ccccc2)CC1)N1CCCC1",3
"c1ccc(Cn2nnc3c2CCCC3)cc1",3
"O=C(NCC1CCCCC1)c1cc(=O)c2ccccc2o1",3
"O=C(NCc1ccccc1)c1cc[nH]n1",3
"O=C(CCc1ccccc1)c1ccccc1",3
"O=[PH](OC[C@@H]1CC[C@@H](N2C=CCC=C2)O1)O[PH](=O)OC[C@@H]1CC[C@@H](n2cnc3cncnc32)O1",3
"c1ccc(CNC2CCCC2)cc1",3
"c1cc2[nH]c1Cc1ccc([nH]1)Cc1ccc([nH]1)Cc1ccc([nH]1)C2",3
"O=c1[nH]ccc2oc(-c3ccccc3)cc12",3
"O=C1CC(=O)NC(=S)N1",3
"c1cc(Nc2cc3[nH]cnc3cn2)ncn1",3
"c1ccc(CCc2c[n+]3c([nH]2)CCCC3)cc1",3
"O=C1C(Cc2ccccc2)N=C2C(Cc3ccccc3)=NC(c3ccccc3)=CN12",3
"C1=c2ccc3n2[Fe]24n5c1ccc5C=c1ccc(n12)=Cc1ccc(n14)C=3",3
"O=C1C2=CC3C(=O)C=CC[C@@H]3C[C@@H]2Cc2ccccc21",3
"O=C(CCc1c[nH]c2ccccc12)NCC(=O)NCc1ccccc1",3
"C1CC[C@@H](CO[C@H]2CCCCO2)OC1",3
"O=C(NCc1cccc(Oc2ccccc2)c1)c1cnc[nH]1",3
"O=C1NCc2ccccc2N1",3
"C=C(c1ccccc1)c1ccccc1",3
"c1ccc(Sc2ncccn2)cc1",3
"c1ccc(CCCc2ccccc2)cc1",3
"O=S(=O)(Nc1ccccc1)c1cccc2ccccc12",3
"c1cncc([C@H]2CCCO2)c1",3
"C1CCn2nnnc2C1",3
"C=C1C=N[C@H](CNC(=O)Cc2ccccc2)OC1",3
"O=C(Cc1ccccc1)Nc1nc(-c2ccccc2)c(C(=O)c2ccccc2)s1",3
"c1ccc(C2c3ccccc3Oc3ccccc32)cc1",3
"c1ccc(Nc2ncnc3[nH]ncc23)cc1",3
"O=C1Nc2ccc(S(=O)(=O)N3CCCCC3)c3cccc1c23",3
"c1ccc(NCc2cnc3ncncc3c2)cc1",3
"O=c1cnc2ccccc2[nH]1",3
"c1ccc2c(c1)CC[C@H]2Cc1ccc2c(c1)OCCO2",3
"C=C1C=CCCC1",3
"c1ccc2sc(Cc3cc[nH+]c4ccccc34)[nH+]c2c1",3
"O=C1NC(=Nc2ccccc2)SC1=Cc1ccccc1",3
"O=C(NCc1ccccc1)c1cc(-c2ccnc(Nc3ccccc3)n2)c[nH]1",3
"O=c1[nH]cc2c3c(c[nH]c13)CN(CC1CC1)c1ccccc1-2",3
"C1CO[C@H]2CCO[C@@H]2C1",3
"c1ccc2c(c1)CCN=C2NCCc1cscc1-c1cn[nH]c1",3
"O=C1C=CCN1",3
"C(=Nc1ccccc1)c1ccccc1",3
"O=C(CN1CCCCC1)c1ccn(-c2ccccc2)c1",3
"B1C=CC=CN1",3
"O=C(CCCNC(=O)CNC(=O)CCc1cccc2ccccc12)NCC(=O)NCCc1cccc2ccccc12",3
"c1ccc(CCNc2ncnc3sc(-c4ccccc4)cc23)cc1",3
"O=c1[nH]cnc2scc(-c3ccccc3)c12",3
"O=C1O[C@H](C[C@@H]2CCCCO2)Cc2ccccc21",3
"c1nc2c(Nc3cn[nH]c3)nc(N3CCCC3)nc2[nH]1",3
"O=C1OCCN1c1ccc(N2CCOCC2)cc1",3
"c1ncc2ncn(C3CCCO3)c2n1",3
"O=C(Nc1ccc(Nc2ncnc3ccccc23)cc1)Nc1ccnn1-c1ccccc1",3
"O=C1Nc2ccccc2C1=CNc1ccccc1",3
"O=C(CCCCCCCO[C@@H]1CCCCO1)NCCCCCCc1ccccc1",3
"O=C(Cc1ccccc1)NC[C@@H]1NCCS1",3
"c1cncc([C@@H]2CCCO2)c1",3
"O=C(NCc1ccccc1)c1ccc2c(ccn2Cc2ccc(-c3ccccc3)cc2)c1",3
"O=C1NCCO1",3
"O=C(c1ccccc1)c1cnc(Nc2ccc(N3CCNCC3)cc2)s1",3
"c1ccc(Nc2ccc(-c3ccccc3)cc2)cc1",3
"O=C1C=CCCO1",3
"O=C(NCc1ccccc1)C1CC1",3
"c1ccc(N=Nc2cccc3ccccc23)cc1",3
"O=C(CNCCCc1ccccc1)NCCc1c[nH]c2ccccc12",3
"c1ccc([C@H]2CCC3CCC[C@H]3C2)cc1",3
"c1ccc(CCNc2nc3ccccc3o2)cc1",3
"c1ccc(-c2ccc(O[C@H]3CCCCO3)cc2)cc1",3
"c1ccc2c(c1)ccn2[C@H]1CCCO1",3
"c1cncc(-c2ccco2)c1",3
"O=C(NC[PH](=O)OCc1ccccc1)OCc1ccccc1",3
"O=C1C[C@H](c2cccc(OC3CCCC3)c2)CN1",3
"c1ccc(CNC[C@@H]2CCCN2)cc1",3
"C1=CC(c2cccc(-c3cccs3)c2)c2c[nH]nc2O1",3
"O=c1nc2c(c[nH]1)ncn2[C@@H]1CCCO1",3
"c1ccc(-c2cc(N(Cc3ccccn3)Cc3ccccn3)ncn2)cc1",3
"O=C1C=COC1",3
"c1ccc2c(c1)Cc1scnc1-2",3
"c1ccc(NCc2ccco2)cc1",3
"O=C(Nc1ncncn1)NS(=O)(=O)c1ccccc1",3
"O=C([C@@H]1CCCN1C(=O)CCCc1ccccc1)N1CCCC1",3
"C1=Nc2c(ncn2[C@@H]2CCCO2)CCN1",3
"O=C(c1ccccc1)c1cnon1",3
"c1cn[nH]n1",3
"O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(c3ccccc3)CC2)cc1",3
"O=c1nc[nH]c2c1N[C@H](CNc1ccccc1)CN2",3
"c1ccc(Oc2cccc(Oc3ccccc3)n2)cc1",3
"c1ccc(CO[C@H]2CCCOC2)cc1",3
"O=C(CCCNC(=O)[C@@H](NC(=O)c1ccncn1)[C@H](O[C@H]1OCCC[C@@H]1O[C@H]1CCCCO1)c1c[nH]cn1)NCC(=O)NCCc1nc(-c2nccs2)cs1",3
"c1ccc(Nc2ncnc(-c3ccccc3)n2)cc1",3
"C1=NC=NCN1OCCCOc1ccccc1",3
"O=C(CCN1CCCC1)Nc1ccc2cc3ccc(NC(=O)CCN4CCCC4)cc3nc2c1",3
"c1ccc(-c2cnc3ncncc3n2)cc1",3
"C1=C2CCCCC2[C@H]2CCC3CCC[C@@H]3[C@@H]2C1",3
"c1nc2c(c[nH+]1)ncn2[C@@H]1CCCO1",3
"N=c1[nH]c2ccccc2s1",3
"O=c1[nH]cnc2c1[nH+]cn2[C@H]1CCCO1",3
"O=C(Nc1ccc2ccccc2c1)c1cncs1",3
"O=C(N[C@@H](CCNCc1ccccc1)Cc1ccccc1)c1ccccc1",3
"S=C(NCc1ccc(-c2ccnn2-c2ccccc2)cc1)c1ccc(-c2ccco2)cc1",3
"O=C(Cc1cccs1)Nc1ccccc1",3
"O=C(Cn1ncc2c1CCCC2)Nc1cc2c(s1)CCCC2",3
"O=C(CSc1nc2cncnc2n1[C@@H]1CCCO1)NCCc1ccccc1",3
"O=C(N[C@@H](Cc1ccccc1)C(=O)NCCc1ccccc1)OCc1ccccc1",3
"O=C(Nc1ccc(Oc2ccnc3ccccc23)cc1)c1c[nH]n(-c2ccccc2)c1=O",3
"O=[PH](CCCc1cc(-c2ccc(-c3ccccc3)cc2)no1)c1ccccc1",3
"O=C(c1ccccc1)c1cc(=O)[nH]c(=O)[nH]1",3
"c1ccc(CCCCCCc2ccccc2)cc1",3
"O=C1C=C(C=CC=CC=CC=CC=CC=CC=CC=CC=CC2=CC(=O)CCC2)CCC1",3
"c1ccc(Oc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1",3
"c1ccc(CNc2ccnc3ccccc23)cc1",3
"C(#Cc1cncnc1)Cc1ccc(-c2ccccc2)cc1",3
"O=S(=O)(NCC#Cc1ccccc1)c1ccccc1",3
"C1=CC2=[N+]3C1=Cc1ccc4n1[Fe-2]31(c3ccccc3)n3c(ccc3=CC3=[N+]1C(=C4)C=C3)=C2",3
"C1CC2CCC1C2",3
"c1nc(N2CCCCC2)c2cc[nH]c2n1",3
"O=C(CCc1ccccc1)NCc1ccccc1",3
"c1ccc2c(c1)nc(-c1nccs1)n2-c1ccc2cncnc2c1",3
"O=C(NCc1ccccc1)c1c[nH]c(-c2ccccc2)n1",3
"O=c1cc[nH]c(-c2ccccc2)c1",3
